name                                                         ,type            ,longitude ,latitude ,source_file
"Feature-Kapthang to Larcha (Line 1, Point 19)"              ,MultiLineString ,  85.9836 , 27.8591 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 20)"              ,MultiLineString ,  85.9847 , 27.8623 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 21)"              ,MultiLineString ,  85.9877 , 27.865  ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 22)"              ,MultiLineString ,  85.9897 , 27.8662 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 23)"              ,MultiLineString ,  85.9896 , 27.8678 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 24)"              ,MultiLineString ,  85.9846 , 27.8676 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 25)"              ,MultiLineString ,  85.9813 , 27.8656 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 26)"              ,MultiLineString ,  85.9793 , 27.8643 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 27)"              ,MultiLineString ,  85.9758 , 27.8655 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 28)"              ,MultiLineString ,  85.9716 , 27.8678 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 29)"              ,MultiLineString ,  85.9693 , 27.8681 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 30)"              ,MultiLineString ,  85.971  , 27.87   ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 31)"              ,MultiLineString ,  85.9744 , 27.8693 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 32)"              ,MultiLineString ,  85.9762 , 27.867  ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 33)"              ,MultiLineString ,  85.978  , 27.8666 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 34)"              ,MultiLineString ,  85.9797 , 27.869  ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 35)"              ,MultiLineString ,  85.9792 , 27.871  ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 36)"              ,MultiLineString ,  85.9816 , 27.8748 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 37)"              ,MultiLineString ,  85.984  , 27.8764 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 38)"              ,MultiLineString ,  85.9863 , 27.8785 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 39)"              ,MultiLineString ,  85.9875 , 27.8817 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 40)"              ,MultiLineString ,  85.9884 , 27.8847 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 41)"              ,MultiLineString ,  85.9843 , 27.8869 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 42)"              ,MultiLineString ,  85.9809 , 27.8881 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 43)"              ,MultiLineString ,  85.9789 , 27.8882 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 44)"              ,MultiLineString ,  85.9763 , 27.8887 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 45)"              ,MultiLineString ,  85.973  , 27.8893 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 46)"              ,MultiLineString ,  85.9705 , 27.8903 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 47)"              ,MultiLineString ,  85.9687 , 27.8923 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 48)"              ,MultiLineString ,  85.967  , 27.8936 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 49)"              ,MultiLineString ,  85.9665 , 27.8958 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 50)"              ,MultiLineString ,  85.9664 , 27.8993 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 51)"              ,MultiLineString ,  85.9661 , 27.9007 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 52)"              ,MultiLineString ,  85.9666 , 27.9032 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 53)"              ,MultiLineString ,  85.9649 , 27.9076 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 54)"              ,MultiLineString ,  85.9621 , 27.9098 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 55)"              ,MultiLineString ,  85.9584 , 27.9127 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 56)"              ,MultiLineString ,  85.9564 , 27.914  ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 57)"              ,MultiLineString ,  85.9535 , 27.9189 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 58)"              ,MultiLineString ,  85.9524 , 27.922  ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 59)"              ,MultiLineString ,  85.9493 , 27.9238 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 60)"              ,MultiLineString ,  85.9474 , 27.9245 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 61)"              ,MultiLineString ,  85.9449 , 27.9246 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 62)"              ,MultiLineString ,  85.9438 , 27.9252 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 63)"              ,MultiLineString ,  85.9403 , 27.9254 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 64)"              ,MultiLineString ,  85.9396 , 27.9254 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 65)"              ,MultiLineString ,  85.9397 , 27.9271 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 66)"              ,MultiLineString ,  85.9389 , 27.9307 ,dataset/raw/Kapthang to Larcha.json
"Feature-Kapthang to Larcha (Line 1, Point 67)"              ,MultiLineString ,  85.9368 , 27.932  ,dataset/raw/Kapthang to Larcha.json
